onset	duration	trial_type	item	key	RT
0.00033361900023010094	14	CompHarmOther	73	4	1.972
18.595775077001235	14	SelfHarmOther	28	2	2.093
36.78810165899995	14	CompHarmOther	73	4	1.676
55.155293511999844	14	CompHarmOther	73	4	0.501
69.50697757300077	14	SelfNeutOther	19	2	0.827
83.69260044899966	14	CompHarmSelf	73	4	0.974
98.01147190899974	14	CompHarmOther	15	2	1.904
114.21686710200083	14	CompHarmOther	35	2	1.201
132.40238487500028	14	CompHarmOther	27	3	1.919
148.6049894200005	14	CompHarmOther	36	3	0.699
166.80841028500072	14	CompHarmOther	22	3	0.506
181.0095001589998	14	CompHarmOther	4	2	0.598
195.19556753899997	14	CompHarmSelf	73	4	1.197
211.58226383200054	14	CompHarmOther	23	2	1.364
225.78470802599986	14	CompHarmOther	29	3	0.298
241.97031940000124	14	CompHarmSelf	73	4	0.018
258.3241948900013	14	CompHarmSelf	73	4	0.3
274.6762676449998	14	CompHarmSelf	73	4	1.618
293.04542952799966	14	CompHarmOther	33	2	0.556
309.23072161799973	14	CompHarmSelf	73	4	1.82
323.5993748380006	14	CompHarmSelf	73	4	0.995
341.9530120970012	14	CompHarmOther	18	2	1.769
360.18921203900027	14	CompHarmSelf	73	4	0.838
376.5422618450011	14	CompHarmSelf	73	4	0.421
