onset	duration	trial_type	item	key	RT
0.0026188419997197343	14	CompHarmOther	73	3	0.942
14.77676141899974	14	SelfHarmOther	30	3	0.743
28.9853860610001	14	CompHarmOther	73	3	1.211
45.354503106000266	14	SelfNeutOther	34	3	1.338
59.539253887000086	14	CompHarmOther	73	3	1.633
73.89131584300048	14	CompHarmOther	25	3	1.751
92.07835130300009	14	CompHarmOther	21	3	1.92
106.28083372900073	14	CompHarmOther	20	3	2.355
124.46823726999901	14	CompHarmSelf	73	3	1.367
142.83724717400037	14	CompHarmSelf	73	4	0.407
159.1747429850002	14	CompHarmOther	26	2	1.53
175.37657969700012	14	CompHarmOther	2	2	1.161
191.56186809800056	14	CompHarmSelf	73	3	0.996
209.9323407159991	14	CompHarmSelf	73	3	0.797
224.26719598300042	14	CompHarmSelf	73	3	0.924
238.65267957099968	14	CompHarmOther	14	2	0.622
254.83857677299966	14	CompHarmSelf	73	4	2.421
269.22430339899984	14	CompHarmOther	9	3	0.435
287.444105786999	14	CompHarmSelf	73	4	2.128
305.83024113399915	14	CompHarmSelf	73	3	1.53
324.167135656	14	CompHarmSelf	73	3	2.337
340.5538170159998	14	CompHarmOther	1	2	1.172
356.7389535580005	14	CompHarmOther	7	2	2.203
372.9748536469997	14	CompHarmOther	17	3	1.697
