onset	duration	trial_type	item	key	RT
[0]	2	self	0	0	0
[3]	2	other	0	0	0
[6]	2	self	0	0	0
[9]	2	other	0	0	0
[12]	2	other	0	0	0
[15]	2	self	0	0	0
[18]	2	other	0	0	0
[21]	2	self	0	0	0
[24]	2	self	0	0	0
[27]	2	other	0	0	0
[30]	2	other	0	0	0
[33]	2	other	0	0	0
[36]	2	other	0	0	0
[39]	2	other	0	0	0
[42]	2	self	0	0	0
[45]	2	self	0	0	0
[48]	2	other	0	0	0
[51]	2	self	0	0	0
[54]	2	self	0	0	0
[58]	2	self	0	0	0
[61]	2	other	0	0	0
[64]	2	self	0	0	0
[67]	2	other	0	0	0
[70]	2	self	0	0	0
[73]	2	self	0	0	0
[76]	2	other	0	0	0
[79]	2	other	0	0	0
[82]	2	self	0	0	0
[85]	2	self	0	0	0
[88]	2	self	0	0	0
[91]	2	self	0	0	0
[94]	2	other	0	0	0
[97]	2	other	0	0	0
[100]	2	self	0	0	0
[103]	2	other	0	0	0
[106]	2	other	0	0	0
[109]	2	self	0	0	0
[112]	2	self	0	0	0
[115]	2	other	0	0	0
[118]	2	self	0	0	0
