onset	duration	trial_type	item	key	RT
0.0032985249999910593	14	CompHarmOther	73	4	0.595
14.777223193999816	14	SelfHarmOther	5	4	0.835
32.95283437300168	14	CompHarmOther	73	4	0.874
49.304350171001715	14	SelfNeutOther	30	4	1.459
65.75720815800014	14	CompHarmOther	73	4	0.932
82.12779567799953	14	CompHarmOther	14	4	1.616
100.33037293500092	14	CompHarmSelf	73	3	0.6
114.69772697200096	14	CompHarmOther	19	4	1.294
128.8847820129995	14	CompHarmOther	12	3	1.142
147.08702676699977	14	CompHarmSelf	73	3	0.532
163.44076521100214	14	CompHarmOther	36	4	1.17
179.65902335400096	14	CompHarmOther	22	3	0.722
196.81294873200022	14	CompHarmOther	6	3	0.685
211.013150220002	14	CompHarmSelf	73	4	0.54
225.33298224399914	14	CompHarmSelf	73	4	0.572
239.71835309400194	14	CompHarmOther	3	3	1.178
256.5173581859999	14	CompHarmSelf	73	4	0.696
274.8915067170019	14	CompHarmOther	34	4	1.052
293.7776821080006	14	CompHarmSelf	73	4	0.662
312.16500457200164	14	CompHarmOther	2	3	1.771
331.7168659670024	14	CompHarmSelf	73	3	1.074
350.0878520180013	14	CompHarmSelf	73	4	0.381
364.4221319890021	14	CompHarmOther	8	4	1.401
379.6080329159995	14	CompHarmSelf	73	3	0.588
