onset	duration	trial_type	item	key	RT
0.00124762700033898	14	SelfHarmOther	13	1	2.139
16.393257465000715	14	SelfNeutOther	2	1	1.035
32.581945584000096	14	CompHarmOther	28	1	0.335
51.16776456000025	14	CompHarmOther	19	1	0.514
65.55250207300014	14	CompHarmOther	1	1	1.146
79.73742196200055	14	CompHarmOther	34	1	1.419
94.07392106800035	14	CompHarmSelf	31	1	0.816
110.44317028800015	14	CompHarmSelf	13	1	2.71
126.77970425800049	14	CompHarmSelf	22	1	1.291
145.16617339000004	14	CompHarmOther	12	1	3.614
163.35266264200072	14	CompHarmSelf	33	1	0.873
177.72033065200048	14	CompHarmOther	9	1	1.126
193.9080150180007	14	CompHarmOther	20	1	0.729
212.11009561500032	14	CompHarmSelf	35	1	0.893
230.4633462190004	14	CompHarmOther	36	1	1.852
246.66630871600046	14	CompHarmSelf	32	1	0.746
265.0186417720006	14	CompHarmOther	4	1	1.269
279.2367659160009	14	CompHarmSelf	9	1	0.87
293.5562170100002	14	CompHarmOther	24	1	1.723
311.76023856400025	14	CompHarmSelf	36	1	0.659
326.0944331590008	14	CompHarmOther	18	1	0.961
340.31355431500015	14	CompHarmOther	23	1	0.926
356.48385289200087	14	CompHarmSelf	30	1	1.253
372.8693067460008	14	CompHarmOther	10	0	0.0
