onset	duration	trial_type	item	key	RT
[0]	2	self	0	0	0.0
[3]	2	self	0	4	1.625
[6]	2	self	0	3	1.78
[9]	2	self	0	1	1.945
[12]	2	other	0	1	1.033
[15]	2	self	0	1	1.016
[18]	2	self	0	1	1.124
[21]	2	self	0	1	1.492
[24]	2	self	0	1	1.4
[27]	2	other	0	1	1.02
[30]	2	other	0	1	1.062
[33]	2	other	0	1	1.298
[36]	2	other	0	1	1.297
[39]	2	self	0	3	2.104
[42]	2	other	0	1	1.841
[45]	2	other	0	1	1.847
[48]	2	other	0	1	0.962
[51]	2	self	0	1	2.297
[55]	2	other	0	1	2.259
[58]	2	self	0	4	1.586
[61]	2	self	0	1	1.02
[64]	2	other	0	1	1.708
[67]	2	self	0	4	1.132
[70]	2	other	0	1	2.225
[73]	2	self	0	1	1.303
[76]	2	other	0	3	2.362
[79]	2	other	0	1	1.798
[82]	2	other	0	1	1.342
[85]	2	other	0	1	0.842
[88]	2	other	0	1	0.73
[91]	2	self	0	1	0.99
[94]	2	self	0	3	1.819
[97]	2	other	0	1	1.359
[100]	2	self	0	4	2.438
[103]	2	other	0	1	1.426
[106]	2	self	0	3	1.964
[109]	2	self	0	1	1.229
[112]	2	self	0	1	1.939
[115]	2	self	0	1	1.234
[118]	2	other	0	1	1.927
