onset	duration	trial_type	item	key	RT
[0]	2	self	0	1	1.494
[3]	2	self	0	1	1.025
[6]	2	self	0	1	1.053
[9]	2	self	0	4	1.26
[12]	2	other	0	1	1.785
[15]	2	self	0	2	1.279
[18]	2	self	0	1	1.123
[21]	2	self	0	1	1.421
[24]	2	self	0	3	2.046
[27]	2	other	0	1	1.084
[30]	2	other	0	1	0.858
[33]	2	other	0	1	1.359
[36]	2	other	0	1	1.345
[39]	2	self	0	1	1.695
[42]	2	other	0	3	2.015
[45]	2	other	0	1	1.655
[48]	2	other	0	1	1.518
[51]	2	self	0	4	1.704
[54]	2	other	0	2	1.491
[58]	2	self	0	4	1.85
[61]	2	self	0	1	1.183
[64]	2	other	0	1	1.006
[67]	2	self	0	4	1.21
[70]	2	other	0	1	2.199
[73]	2	self	0	4	2.251
[76]	2	other	0	1	1.719
[79]	2	other	0	1	1.114
[82]	2	other	0	2	2.21
[85]	2	other	0	2	1.67
[88]	2	other	0	1	1.603
[91]	2	self	0	1	1.631
[94]	2	self	0	3	1.781
[97]	2	other	0	3	1.574
[100]	2	self	0	1	1.58
[103]	2	other	0	1	1.809
[106]	2	self	0	3	1.51
[109]	2	self	0	3	1.698
[112]	2	self	0	1	1.312
[115]	2	self	0	1	1.16
[118]	2	other	0	2	2.335
