onset	duration	trial_type	item	key	RT
[0]	2	self	0	0	0.0
[3]	2	self	0	1	2.612
[6]	2	self	0	1	1.186
[9]	2	self	0	3	2.054
[12]	2	self	0	1	1.185
[15]	2	self	0	1	1.352
[18]	2	self	0	2	1.425
[21]	2	other	0	2	1.511
[24]	2	other	0	4	1.037
[27]	2	other	0	2	1.805
[30]	2	self	0	1	1.676
[33]	2	self	0	1	1.984
[36]	2	other	0	2	1.676
[39]	2	self	0	1	1.47
[42]	2	self	0	3	2.115
[45]	2	other	0	2	1.447
[48]	2	self	0	1	1.769
[51]	2	other	0	3	1.856
[55]	2	self	0	1	1.271
[58]	2	other	0	1	1.923
[61]	2	other	0	2	1.36
[64]	2	self	0	4	1.834
[67]	2	other	0	1	2.216
[70]	2	other	0	2	1.819
[73]	2	other	0	1	1.134
[76]	2	other	0	1	1.935
[79]	2	other	0	2	1.325
[82]	2	other	0	1	1.127
[85]	2	self	0	3	2.456
[88]	2	other	0	2	1.783
[91]	2	self	0	2	1.246
[94]	2	other	0	1	1.428
[97]	2	other	0	2	2.272
[100]	2	other	0	3	1.436
[103]	2	self	0	1	1.421
[106]	2	self	0	1	1.323
[109]	2	self	0	1	1.245
[112]	2	self	0	2	2.077
[115]	2	self	0	1	1.703
[118]	2	other	0	1	1.4
