onset	duration	trial_type	item	key	RT
0.0024884539998311084	14	SelfHarmOther	31	3	2.336
15.293913073000112	14	CompHarmOther	73	2	1.774
31.93589270800021	14	CompHarmOther	73	2	1.177
48.321671519999654	14	SelfNeutOther	19	2	0.879
64.52370737199999	14	CompHarmOther	25	3	2.055
82.74383818800015	14	CompHarmOther	73	3	0.824
97.07825509800023	14	CompHarmSelf	73	2	0.808
111.43063802399956	14	CompHarmSelf	73	1	0.611
125.78271822199986	14	CompHarmSelf	73	3	0.587
142.13714574699952	14	CompHarmSelf	73	2	0.565
160.50548218199947	14	CompHarmSelf	73	3	0.461
176.8427441849999	14	CompHarmSelf	73	3	0.722
191.1931692520002	14	CompHarmSelf	73	4	1.011
209.5465210020002	14	CompHarmOther	26	1	1.191
225.75011178099976	14	CompHarmOther	15	3	1.512
241.93652092699995	14	CompHarmOther	14	2	0.694
256.1543836000001	14	CompHarmOther	27	1	0.812
274.35749566199956	14	CompHarmSelf	73	2	0.69
292.7277886969996	14	CompHarmOther	17	3	0.473
310.913829999	14	CompHarmOther	5	2	1.129
329.1161884289995	14	CompHarmOther	8	3	0.315
345.31913937900026	14	CompHarmOther	21	3	0.558
363.5227812989997	14	CompHarmSelf	73	3	0.691
377.873389114	14	CompHarmOther	29	3	0.527
