onset	duration	trial_type	item	key	RT
[0]	2	self	0	2	1.931
[3]	2	self	0	1	2.401
[6]	2	self	0	1	1.498
[9]	2	self	0	2	1.531
[12]	2	self	0	2	1.553
[15]	2	self	0	2	1.463
[18]	2	other	0	1	1.325
[21]	2	other	0	1	1.341
[24]	2	other	0	1	1.309
[27]	2	other	0	2	1.53
[30]	2	self	0	3	2.313
[33]	2	other	0	2	3.713
[36]	2	self	0	1	2.847
[39]	2	other	0	1	1.268
[42]	2	self	0	1	1.763
[45]	2	self	0	2	1.489
[48]	2	other	0	2	2.519
[51]	2	other	0	2	1.681
[55]	2	other	0	1	2.926
[58]	2	other	0	1	1.11
[61]	2	self	0	1	2.235
[64]	2	other	0	1	2.574
[67]	2	other	0	0	0.0
[70]	2	other	0	2	1.817
[73]	2	self	0	1	0.863
[76]	2	self	0	1	2.599
[79]	2	self	0	1	2.978
[82]	2	self	0	2	1.312
[85]	2	other	0	1	3.277
[88]	2	self	0	1	1.192
[91]	2	other	0	1	1.303
[94]	2	self	0	2	1.803
[97]	2	other	0	1	2.481
[100]	2	self	0	1	1.136
[103]	2	other	0	1	2.119
[106]	2	other	0	1	1.963
[109]	2	self	0	0	0.0
[112]	2	other	0	1	1.036
[115]	2	self	0	2	1.792
[118]	2	self	0	1	1.323
