onset	duration	trial_type	item	key	RT
[0]	2	self	0	1	3.101
[3]	2	self	0	4	1.282
[6]	2	self	0	1	1.125
[9]	2	self	0	3	1.753
[12]	2	self	0	1	1.358
[15]	2	other	0	1	1.595
[18]	2	other	0	1	1.291
[21]	2	other	0	1	1.498
[24]	2	self	0	1	1.155
[27]	2	other	0	1	2.06
[30]	2	other	0	3	2.507
[33]	2	other	0	1	1.541
[36]	2	other	0	2	2.143
[39]	2	self	0	3	2.777
[42]	2	self	0	2	1.793
[45]	2	self	0	2	2.167
[48]	2	self	0	1	1.351
[51]	2	other	0	2	2.139
[54]	2	other	0	1	1.16
[58]	2	other	0	1	1.628
[61]	2	self	0	1	1.165
[64]	2	other	0	1	1.561
[67]	2	self	0	2	1.477
[70]	2	other	0	2	1.567
[73]	2	other	0	1	1.255
[76]	2	other	0	1	1.195
[79]	2	other	0	2	2.344
[82]	2	other	0	1	1.769
[85]	2	self	0	1	1.595
[88]	2	other	0	2	3.172
[91]	2	self	0	2	2.26
[94]	2	other	0	2	2.594
[97]	2	self	0	1	3.657
[100]	2	self	0	1	2.869
[103]	2	self	0	1	1.236
[106]	2	other	0	1	2.32
[109]	2	self	0	1	2.724
[112]	2	self	0	1	1.645
[115]	2	self	0	1	2.575
[118]	2	self	0	1	3.126
