onset	duration	trial_type	item	key	RT
0.004741140000078303	14	SelfHarmOther	26	4	0.965
16.44468659800077	14	SelfNeutOther	8	3	0.488
30.652210298000682	14	CompHarmOther	27	3	0.401
48.89135984500081	14	CompHarmOther	73	4	1.951
63.59011119800016	14	CompHarmOther	73	0	0.0
81.97844334399997	14	CompHarmOther	15	3	0.544
100.18086057800065	14	CompHarmOther	73	4	0.005
118.58259238100072	14	CompHarmOther	5	4	0.391
134.78764350300025	14	CompHarmSelf	73	3	3.239
151.17444322000028	14	CompHarmSelf	73	0	0.0
167.54238889200042	14	CompHarmOther	31	4	0.527
183.81123834500067	14	CompHarmSelf	73	4	2.988
202.34732743700079	14	CompHarmOther	14	4	0.46
218.55026332200032	14	CompHarmOther	21	4	0.782
232.81893503000083	14	CompHarmSelf	73	4	0.914
247.38708285600023	14	CompHarmOther	17	3	1.226
261.63968065100016	14	CompHarmSelf	73	4	0.407
278.2278544560004	14	CompHarmOther	29	4	1.349
296.4304859540007	14	CompHarmSelf	73	4	0.349
311.0139296240004	14	CompHarmSelf	73	4	1.082
325.5497707220002	14	CompHarmOther	25	3	2.395
339.81900662800035	14	CompHarmSelf	73	4	0.678
356.3914112270004	14	CompHarmOther	19	3	1.247
374.65850318699995	14	CompHarmSelf	73	0	0.0
