onset	duration	trial_type	item	key	RT
0.002375499999288877	14	CompHarmOther	73	4	1.219
18.79647966599987	14	SelfHarmOther	33	0	0.0
32.96789048899973	14	SelfNeutOther	28	0	0.0
49.17229096599931	14	CompHarmOther	73	4	1.512
67.50710649199937	14	CompHarmOther	11	1	1.671
83.72827406299984	14	CompHarmOther	73	4	1.294
102.064642843	14	CompHarmSelf	73	4	1.634
118.45349194099981	14	CompHarmSelf	73	4	0.777
136.7700747959998	14	CompHarmSelf	73	4	1.616
153.13877789599974	14	CompHarmSelf	73	4	1.206
167.45831856899986	14	CompHarmSelf	73	4	0.778
185.84355357000004	14	CompHarmSelf	73	4	0.479
200.16307470799984	14	CompHarmSelf	73	4	1.11
216.53330430200003	14	CompHarmOther	32	1	1.279
232.75524238899925	14	CompHarmOther	6	1	0.968
246.93658614199921	14	CompHarmOther	34	1	1.474
263.1565218699998	14	CompHarmOther	22	1	1.02
281.34187685899997	14	CompHarmOther	7	1	2.318
295.57833630299956	14	CompHarmOther	30	1	1.289
309.7622050559994	14	CompHarmOther	16	1	0.925
323.98258167199947	14	CompHarmOther	35	1	1.437
340.1690435319997	14	CompHarmSelf	73	4	0.668
358.5373860129994	14	CompHarmSelf	73	4	0.818
372.87335262599936	14	CompHarmOther	3	1	0.933
