onset	duration	trial_type	item	key	RT
[0]	2	self	0	4	2.647
[3]	2	self	0	0	0.0
[6]	2	self	0	4	2.99
[9]	2	self	0	3	3.122
[12]	2	self	0	4	2.305
[15]	2	self	0	4	2.477
[18]	2	self	0	4	2.738
[21]	2	other	0	3	2.993
[24]	2	other	0	0	0.0
[27]	2	other	0	3	3.672
[30]	2	other	0	2	3.116
[33]	2	other	0	2	2.807
[36]	2	self	0	0	0.0
[39]	2	self	0	2	2.521
[42]	2	self	0	4	2.954
[45]	2	other	0	4	2.487
[48]	2	other	0	2	3.127
[51]	2	self	0	4	3.235
[54]	2	self	0	4	3.036
[57]	2	self	0	4	2.555
[61]	2	other	0	3	3.489
[64]	2	other	0	3	3.293
[67]	2	self	0	0	0.0
[70]	2	self	0	2	3.008
[73]	2	other	0	2	2.857
[76]	2	self	0	2	2.916
[79]	2	other	0	3	3.455
[82]	2	self	0	4	2.267
[85]	2	other	0	4	2.538
[88]	2	self	0	4	2.077
[91]	2	other	0	4	2.013
[94]	2	self	0	4	1.995
[97]	2	other	0	2	2.466
[100]	2	self	0	4	2.278
[103]	2	other	0	3	3.739
[106]	2	other	0	3	3.253
[109]	2	other	0	3	3.36
[112]	2	self	0	4	2.22
[115]	2	other	0	4	1.946
[118]	2	other	0	3	3.002
