onset	duration	trial_type	item	key	RT
0.001285253000006037	14	SelfHarmOther	34	4	1.0
17.312806405999993	14	CompHarmOther	73	4	0.65
35.97041984500001	14	SelfNeutOther	28	0	0.0
50.153615981	14	CompHarmOther	73	4	1.569
68.50769345	14	CompHarmOther	33	4	1.074
86.692929937	14	CompHarmOther	16	4	2.252
104.913624758	14	CompHarmOther	73	4	0.91
119.247571274	14	CompHarmOther	30	4	0.486
137.45240119800002	14	CompHarmOther	3	3	2.073
153.63906118100002	14	CompHarmSelf	73	4	1.164
170.006928537	14	CompHarmSelf	73	4	0.275
188.360933823	14	CompHarmOther	11	4	0.362
204.564059266	14	CompHarmOther	32	4	1.037
222.733155563	14	CompHarmOther	6	0	0.0
236.934214514	14	CompHarmSelf	73	4	1.591
253.288504125	14	CompHarmSelf	73	4	1.416
267.64000206900005	14	CompHarmOther	35	4	0.818
283.82613980400004	14	CompHarmOther	7	0	0.0
300.04573958000003	14	CompHarmSelf	73	4	0.706
314.364212155	14	CompHarmSelf	73	4	0.349
328.749024676	14	CompHarmSelf	73	4	0.46
345.069314061	14	CompHarmOther	22	4	0.005
359.287720797	14	CompHarmSelf	73	0	0.0
377.655405676	14	CompHarmSelf	73	4	1.302
