onset	duration	trial_type	item	key	RT
[0]	2	self	0	2	2.173
[3]	2	self	0	3	1.469
[6]	2	other	0	2	1.448
[9]	2	self	0	1	1.843
[12]	2	self	0	1	1.214
[15]	2	self	0	3	2.516
[18]	2	self	0	1	1.922
[21]	2	other	0	2	1.913
[24]	2	self	0	1	2.369
[27]	2	other	0	2	2.119
[30]	2	self	0	1	1.94
[33]	2	other	0	2	1.68
[36]	2	other	0	1	3.876
[39]	2	self	0	1	1.554
[42]	2	other	0	1	1.901
[45]	2	self	0	1	2.265
[48]	2	other	0	0	0.0
[51]	2	other	0	2	1.842
[54]	2	other	0	3	0.005
[58]	2	other	0	1	3.653
[61]	2	self	0	3	3.977
[64]	2	other	0	2	3.432
[67]	2	self	0	1	1.864
[70]	2	other	0	2	2.261
[73]	2	other	0	1	2.133
[76]	2	self	0	1	3.022
[79]	2	other	0	0	0.0
[82]	2	self	0	1	1.381
[85]	2	other	0	2	1.901
[88]	2	other	0	2	1.83
[91]	2	other	0	2	2.831
[94]	2	self	0	3	1.592
[97]	2	other	0	0	0.0
[100]	2	self	0	0	0.0
[103]	2	self	0	3	2.974
[106]	2	self	0	3	0.005
[109]	2	self	0	3	0.005
[112]	2	self	0	3	0.005
[115]	2	self	0	3	0.005
[118]	2	other	0	3	0.005
