onset	duration	trial_type	item	key	RT
0.003786945999308955	14	CompHarmOther	73	0	0.0
16.86389872699965	14	SelfHarmOther	27	0	0.0
33.08779820699965	14	SelfNeutOther	5	0	0.0
47.3210489159992	14	CompHarmOther	73	3	1.977
65.65744436399928	14	CompHarmOther	73	3	2.216
80.0257915939992	14	CompHarmSelf	73	0	0.0
96.36248542099929	14	CompHarmOther	8	4	3.337
112.58179986699997	14	CompHarmOther	31	3	0.328
130.76751441799934	14	CompHarmOther	25	3	1.112
149.0041513899996	14	CompHarmOther	14	3	0.437
163.18914819399924	14	CompHarmSelf	73	3	1.771
181.55860734499947	14	CompHarmOther	15	0	0.0
197.76311574400006	14	CompHarmOther	17	3	1.218
215.98067963599988	14	CompHarmOther	21	3	0.277
232.18406599599984	14	CompHarmSelf	73	0	0.0
250.5536059369997	14	CompHarmSelf	73	3	1.181
264.8895930259996	14	CompHarmOther	26	3	1.59
283.1276347189996	14	CompHarmOther	29	3	0.005
297.32718217799993	14	CompHarmSelf	73	3	1.598
313.7148180109998	14	CompHarmSelf	73	3	0.882
328.03239137699984	14	CompHarmSelf	73	3	0.422
346.40315112999997	14	CompHarmSelf	73	0	0.0
360.7211880039995	14	CompHarmSelf	73	0	0.0
377.0752755329995	14	CompHarmOther	19	3	0.295
