onset	duration	trial_type	item	key	RT
[0]	2	self	0	3	2.224
[3]	2	self	0	2	2.064
[6]	2	self	0	1	1.754
[9]	2	self	0	2	2.042
[12]	2	other	0	1	2.744
[15]	2	other	0	1	1.548
[18]	2	other	0	1	1.788
[21]	2	other	0	1	1.914
[24]	2	self	0	1	1.904
[27]	2	other	0	2	2.084
[30]	2	other	0	2	2.041
[33]	2	self	0	1	1.133
[36]	2	other	0	2	3.114
[39]	2	other	0	1	3.226
[42]	2	self	0	1	2.237
[45]	2	self	0	1	2.21
[48]	2	self	0	2	2.265
[51]	2	self	0	1	1.403
[55]	2	self	0	3	2.725
[58]	2	other	0	2	2.793
[61]	2	other	0	2	2.499
[64]	2	other	0	2	3.183
[67]	2	self	0	1	2.298
[70]	2	other	0	2	2.527
[73]	2	other	0	1	3.949
[76]	2	other	0	2	2.964
[79]	2	other	0	1	1.263
[82]	2	other	0	1	1.317
[85]	2	self	0	1	1.6
[88]	2	self	0	2	3.064
[91]	2	self	0	2	2.909
[94]	2	self	0	2	2.587
[97]	2	self	0	1	1.026
[100]	2	self	0	1	2.514
[103]	2	other	0	1	1.458
[106]	2	other	0	1	1.864
[109]	2	self	0	2	2.166
[112]	2	other	0	0	0.0
[115]	2	self	0	2	1.564
[118]	2	self	0	2	3.033
