onset	duration	trial_type	item	key	RT
0.0023012580004433403	14	CompHarmOther	0	1	1.705
16.829587831000026	14	CompHarmOther	0	1	1.798
33.21984392900049	14	SelfHarmOther	0	1	0.836
47.40341840000019	14	CompHarmOther	0	1	1.812
63.79104828600066	14	CompHarmSelf	0	1	1.239
80.16130737999993	14	CompHarmSelf	0	1	0.005
96.54773853900042	14	SelfNeutOther	0	1	1.583
110.73016268100037	14	CompHarmSelf	0	1	1.68
125.13324750500033	14	CompHarmOther	0	1	2.572
139.30176542000027	14	CompHarmSelf	0	2	1.176
157.6731640580001	14	CompHarmOther	0	1	3.184
171.87413178500083	14	CompHarmOther	0	1	0.667
186.0594248540001	14	CompHarmOther	0	2	1.211
204.26357452400043	14	CompHarmOther	0	1	1.605
220.44591495000077	14	CompHarmOther	0	1	3.199
234.65123756000048	14	CompHarmSelf	0	1	1.135
253.0038547510003	14	CompHarmSelf	0	1	1.067
269.3903092640003	14	CompHarmSelf	0	2	1.102
287.74329157400007	14	CompHarmOther	0	2	1.231
305.9476238500001	14	CompHarmSelf	0	1	0.703
324.3327576650008	14	CompHarmOther	0	2	1.51
342.53618086000006	14	CompHarmSelf	0	2	1.357
358.90537972200036	14	CompHarmOther	0	1	1.644
377.1251500410008	14	CompHarmOther	0	2	0.859
