onset	duration	trial_type	item	key	RT
0.0017981339999550983	14	SelfHarmOther	14	1	3.781
14.427089859000034	14	SelfNeutOther	29	1	0.496
30.6365527989999	14	CompHarmOther	31	1	0.646
48.82265048299996	14	CompHarmOther	27	1	0.659
63.02349169299987	14	CompHarmOther	73	3	2.358
77.69335970299994	14	CompHarmOther	15	1	2.454
95.91262622099998	14	CompHarmOther	73	1	1.919
110.26474429999985	14	CompHarmOther	73	4	0.806
128.61774135799988	14	CompHarmSelf	73	4	0.601
144.97096421399988	14	CompHarmSelf	73	1	0.395
163.35715438600005	14	CompHarmSelf	73	2	0.46
179.71058156999993	14	CompHarmOther	5	1	0.752
197.9291076269999	14	CompHarmOther	19	1	0.584
216.11209047399984	14	CompHarmOther	25	1	2.631
230.33489842899985	14	CompHarmSelf	73	1	1.693
246.688568563	14	CompHarmSelf	73	1	2.359
263.07416181400004	14	CompHarmSelf	73	2	0.848
281.47723770799985	14	CompHarmSelf	73	1	1.577
297.88007708199984	14	CompHarmOther	21	0	0.0
312.06176407099997	14	CompHarmOther	26	1	1.309
326.2488365649999	14	CompHarmSelf	73	1	2.706
344.6360432449999	14	CompHarmOther	8	0	0.0
358.8205071089999	14	CompHarmSelf	73	1	0.783
375.21003147099987	14	CompHarmOther	17	1	1.297
