onset	duration	trial_type	item	key	RT
0.0027876599997398444	14	SelfHarmOther	7	4	3.721
14.40984195800047	14	SelfNeutOther	27	3	1.545
31.169648363000306	14	CompHarmOther	73	0	0.0
45.82114529700266	14	CompHarmOther	11	3	2.946
61.43968030600081	14	CompHarmOther	1	2	0.76
79.60779298300258	14	CompHarmOther	73	3	2.487
97.97857684799965	14	CompHarmOther	73	4	3.945
114.33203852400038	14	CompHarmOther	16	2	1.289
132.5507426130025	14	CompHarmSelf	73	4	3.3
150.88785566500155	14	CompHarmSelf	73	0	0.0
165.2390473680025	14	CompHarmSelf	73	3	0.658
181.57675095800005	14	CompHarmOther	32	4	1.414
199.7790413290022	14	CompHarmOther	21	4	0.786
216.26533112400284	14	CompHarmOther	25	4	1.176
230.7996718320028	14	CompHarmSelf	73	4	0.359
249.1206553100019	14	CompHarmOther	35	3	0.581
268.24100394200286	14	CompHarmSelf	73	4	0.484
282.5910704420021	14	CompHarmOther	18	3	0.75
300.81199694799943	14	CompHarmOther	10	4	0.576
316.9981343500003	14	CompHarmSelf	73	4	0.61
331.36661199599985	14	CompHarmSelf	73	3	0.005
347.66985884300084	14	CompHarmSelf	73	4	0.39
362.0549455690016	14	CompHarmSelf	73	4	0.52
378.3739917230014	14	CompHarmOther	33	3	2.461
