onset	duration	trial_type	item	key	RT
0.002224682999894867	14	CompHarmOther	73	4	1.325
14.827786135999759	14	CompHarmOther	73	4	1.259
31.150672329999907	14	SelfHarmOther	33	4	0.624
49.38742903100001	14	CompHarmOther	73	3	3.442
63.722431960999984	14	SelfNeutOther	30	4	0.728
77.9378828949998	14	CompHarmOther	28	4	1.111
94.16213785799982	14	CompHarmOther	34	4	0.847
110.36339634499973	14	CompHarmOther	32	4	0.949
128.58334675399965	14	CompHarmSelf	73	3	0.676
146.93524298099965	14	CompHarmOther	6	4	0.848
165.15672856399988	14	CompHarmOther	35	4	1.264
183.35771957499992	14	CompHarmOther	7	4	0.948
197.56075630299983	14	CompHarmSelf	73	3	0.63
215.8982823729998	14	CompHarmSelf	73	3	2.36
230.24951903699957	14	CompHarmOther	22	4	0.958
246.4481904879999	14	CompHarmSelf	73	3	0.629
260.8209788539998	14	CompHarmOther	11	4	0.825
279.0253505429996	14	CompHarmOther	16	3	1.357
293.2597544839996	14	CompHarmSelf	73	1	0.924
307.5792765909996	14	CompHarmSelf	73	1	1.144
323.94933159799984	14	CompHarmOther	3	3	1.741
340.1182941799998	14	CompHarmSelf	73	3	1.211
358.50502151399996	14	CompHarmSelf	73	3	2.17
374.8240588849999	14	CompHarmSelf	73	3	0.549
